黃熱病流行地區有哪些？,黃熱病流行國家集中在非洲及拉丁美洲： <br />1.西非鄉村地區在7-10 月份罹病風險增加，但有時在乾季或是城市裡也有例外的小規模疫情<br />2.南美洲的流行季節在1-5 月間，高峰期為2、3 月。<br />在非洲，流行地區主要分布於赤道南北，範圍包括撒哈拉沙漠以南至安哥拉。<br />在拉丁美洲則以玻利維亞、巴西、哥倫比亞、厄瓜多爾、秘魯、巴拿馬、千里達、委內瑞拉、蓋亞那、法屬圭亞那、蘇利南、阿根廷和巴拉圭感染風險較高。<br />,X
如何預防黃熱病？,欲前往黃熱病高風險地區，建議於出國10天前先行接種黃熱病疫苗。<br />前往黃熱病高風險地區時，應該穿著淺色的長袖衣褲，並在裸露部位要塗抹政府機關核可含DEET或Picaridin之防蚊藥劑，以避免被病媒蚊叮咬。<br />養成清除容器內積水的習慣，以避免積水容器變成病媒蚊的孳生源，在住屋加裝紗窗及紗門。<br />,X
除了接種疫苗外的黃熱病預防方法？,,X
何時需要進行黃熱病的預防接種？,這問題非常好！前往黃熱病高風險地區，應於出國前10天接種黃熱病疫苗。<br />,X
我可以公費接種黃熱病疫苗嗎？,,X
接種黃熱病疫苗前要經過醫師評估？,沒錯！黃熱病疫苗雖然是一種安全有效之疫苗，但接種前必須先經醫師的詳細評估診察，以確認個案身體健康狀況，以及是否有疫苗使用禁忌、注意事項等，再決定可不可以接種。,X
接種黃熱病疫苗需要額外付費嗎？,自費接種黃熱病疫苗所需費用，施打一劑是$2，152元，掛號及診療費約是$250~700元。<br />那如果需要「國際預防接種證明書」，費用如下：<br />新證、補證：200元/本<br />加簽：150元/項。<br />,X
我現在適合接種黃熱病疫苗嗎？,未滿6個月的嬰兒、對「蛋」之蛋白質嚴重過敏者、先天或後天免疫不全者，皆不適合接種黃熱病疫苗。另外，正處於高燒或急性感染症者，宜待病情穩定後再接種<br />年齡6~8個月的嬰兒、 60歲以上長者、無病徵之HIV 感染者、孕婦、哺乳中婦女請依醫師評估後再進行接種<br />,X
我想了解黃熱病疫苗,黃熱病疫苗是一種活性減毒疫苗，現在使用的疫苗是以雞胚蛋培養的病毒製成。<br />黃熱病疫苗在接種約10天後可產生保護力，保護力可維持終身；但如因旅行季節、地點、活動或停留時間而有較高感染風險者，建議10年追加接種一劑。<br />部分國家規定入境旅客必須接種黃熱病疫苗，並出示國際預防接種證明書。<br />,X
黃熱病疫苗有哪些種類？,黃熱病疫苗目前國內只有供應一種，屬於活性減毒疫苗。<br />目前所使用的黃熱病疫苗廠牌為Sanofi Pasteur。<br />,X
黃熱病疫苗有哪些廠牌？,黃熱病疫苗目前國內只有供應一種，屬於活性減毒疫苗。<br />目前所使用的黃熱病疫苗廠牌為Sanofi Pasteur。<br />,X
黃熱病疫苗該接種幾劑？,基本上接種一劑。另可依醫師評估進行追加。,X
黃熱病疫苗保護力可以持續多久？,基本上，接種一劑黃熱病疫苗可以產生終身保護力；但如因旅行季節、地點、活動或停留時間而有較高感染風險者，建議10年追加接種一劑。<br />,X
接種黃熱病疫苗後要注意什麼？,接種後若有任何不適情形或副作用，請儘速就醫，並通知接種疫苗之醫療院所。<br />,X
這是接種黃熱病疫苗的副作用嗎？,,X
接種黃熱病疫苗後有副作用該怎麼辦？,約10~30%接種者在接種後數天內可能出現頭痛、肌肉痛、輕微發燒等類似感冒症狀，症狀可能持續5~10天。<br />黃熱病疫苗曾在國外通報嚴重的不良反應，造成神經或臟器病變，但發生率極低。<br />請儘速就醫及告知疫苗接種史，並通知接種疫苗之醫療院所。<br />,X
疑似感染黃熱病了怎麼辦？,若曾經前往黃熱病疫區，且出現疑似症狀，請儘速至附近醫療院所就醫。,X
罹患黃熱病要注意什麼？,這問題非常好！請依照醫護人員指示進行治療或隔離。並避免自己再受到病媒蚊叮咬，以防病毒傳播。,X
罹患黃熱病有需要隔離？,若是黃熱病的疑似病例，需於發病5天內在指定隔離治療機構施行隔離治療，並做好防蚊措施,X
疑似罹患黃熱病要去哪裡就醫？,如果被病媒蚊叮咬後出現發燒及肝功能異常等症狀，或是有猝發性冷顫、頭痛、背痛、全身肌肉痛、食慾不振、噁心及嘔吐的症狀，請儘速至附近醫療院所就醫，並告知醫師旅遊史。,X
黃熱病要怎麼治療？,好問題！目前針對黃熱病，並沒有已證實療效的特效藥物，良好的支持性療法可幫助絕大部分的病人渡過難關<br />那特別要提醒，請勿使用阿斯匹靈或非類固醇消炎劑治療，以避免增加出血風險<br />,X
什麼是日本腦炎？,日本腦炎是由日本腦炎病毒所引起的急性傳染病，受損部位包括腦、脊髓及腦膜<br />病毒會經由蚊子叮咬而傳播給人類。臺灣傳播日本腦炎的病媒蚊以三斑家蚊為主<br />,X
日本腦炎會有什麼症狀？,好問題！感染日本腦炎病毒大部分無明顯症狀，約有小於1%的患者會出現臨床症狀，最常見的臨床表現是急性腦炎<br />有症狀者通常一開始出現非特異性症狀，如發燒、腹瀉、頭痛或嘔吐等，症狀輕微者的臨床表現為無菌性腦膜炎或不明原因發燒<br />嚴重者則出現意識狀態改變、全身無力、高燒、局部神經障礙（腦神經功能損傷、輕癱等）、運動障礙、帕金森氏症候群、神智不清、對人時地不能辨別等，甚至昏迷或死亡<br />,X
罹患日本腦炎的嚴重性？,日本腦炎的致死率約20%至30％，存活病例中，約30%至50％有神經性或精神性後遺症。,X
日本腦炎有什麼併發症,嚴重患者可能導致神經、精神性後遺症。,X
日本腦炎有哪些高風險族群？,居住地或工作場所接近豬舍、其他動物畜舍或病媒蚊孳生地點等高風險地區的民眾需要注意<br />另外就是要前往日本腦炎流行地區旅遊的人<br />,X
日本腦炎傳染途徑為何？,這問題非常好！日本腦炎是由病媒蚊傳播的疾病，人不會直接傳染給人<br />臺灣是以三斑家蚊、環紋家蚊及白頭家蚊為主要的傳播媒介<br />,X
日本腦炎潛伏期和可傳染期,日本腦炎的潛伏期通常為5至15天<br />而日本腦炎病毒在人體內病毒血症的濃度低、時間短，病人的血液中通常測不到病毒的存在，因此病患較難透過病媒蚊傳染給其他人<br />臺灣的病媒蚊感染來源大部分來自豬，蚊子一旦被感染則終生具感染力。豬及鳥類的病毒血症期通常為2至5天<br />,X
日本腦炎的國內流行期？,臺灣流行季節主要在每年5至10月，病例高峰通常出現在6至7月。,X
日本腦炎流行地區有哪些？,北起西伯利亞、日本延伸至臺灣、菲律賓、馬來西亞，印尼、澳大利亞之間的西太平洋諸島嶼，及由韓國至中國、尼泊爾、中南半島、印度、斯里蘭卡之間的東亞地區。,X
如何預防日本腦炎？,除了依規定時程接種日本腦炎疫苗，也要做好防蚊措施，像是使用蚊帳、政府機關核可含DEET或Picaridin之防蚊液、穿淺色長袖衣褲等。<br />,X
除了接種或投藥外的日本腦炎預防方法？,,X
何時需要接種日本腦炎疫苗?,這問題非常好！幼兒常規接種日本腦炎疫苗是於出生滿15個月及27個月各接種一劑<br />成人若居住地或工作場所接近豬舍、其他動物畜舍或病媒蚊孳生地點等高風險地區，或至流行地區旅遊，可自費接種1劑日本腦炎疫苗<br />計劃於日本腦炎流行期至流行區域旅行時間達一個月或以上的旅行者，或未曾接種或接種史不明、居住地或工作場所接近病媒蚊孳生地點等高風險地區之成人，可經醫師評估自費接種1劑<br />,X
我可以公費接種日本腦炎疫苗嗎？,目前政府只針對幼兒提供常規的日本腦炎公費疫苗接種。,X
接種日本腦炎疫苗前要經過醫師評估？,沒錯！日本腦炎疫苗雖然是一種安全有效之疫苗，但接種前必須先經醫師的詳細評估診察，以確認你的身體健康狀況，以及是否有疫苗使用禁忌症等，再決定可不可以接種。,X
接種日本腦炎疫苗需要額外付費嗎？,,X
什麼狀況不適合接種日本腦炎疫苗?,對日本腦炎疫苗之任何成分曾有嚴重過敏反應者、先天或後天免疫不全者、孕婦或授乳母親、發燒或正患有急性中重度疾病者皆不宜接種<br />經醫師評估不適接種日本腦炎活性減毒疫苗的孩童，衛生局/所儲備有不活化疫苗，可請醫師協助申請<br />若還有相關疑慮，你可以再洽詢醫師做進一步評估<br />,X
我想了解日本腦炎疫苗,臺灣自1960年代推動日本腦炎預防接種，使用的是以鼠腦製程之不活化日本腦炎疫苗<br />那為了順應疫苗產製技術轉變與使用趨勢，自2017年5月22日起改採用細胞培養製程之活性減毒嵌合型日本腦炎疫苗<br />,X
日本腦炎疫苗有哪些種類？,有不活化日本腦炎疫苗以及活性減毒嵌合型日本腦炎疫苗兩種。,X
日本腦炎疫苗該接種幾劑？,接受日本腦炎疫苗常規接種的幼兒須於出生滿15個月，及間隔12個月後各接種一劑日本腦炎疫苗<br />那預計前往日本腦炎流行區域，或於病媒蚊孳生場所活動、居住者，可經醫師評估自費接種一劑<br />,X
活性減毒日本腦炎疫苗保護力可以持續多久？,根據現有證據，健康成人接種單一劑量活性減毒嵌合型疫苗，追蹤五年後仍有約84%具血清保護力。,X
接種日本腦炎疫苗後要注意什麼？,若有不良反應症狀出現，應儘速就近或至原疫苗接種之醫療院所就診，並請醫師通報衛生單位。,X
日本腦炎疫苗接種後可能出現哪些不良反應?,一般為注射部位疼痛、紅、腫；少數於接種後 3-7 天可能出現輕微或中度全身無力、肌痛、易怒、食慾不振、發燒、頭痛等症狀，會在數天內恢復<br />至於嚴重過敏、昏睡或痙攣等症狀則極為罕見<br />請儘速至附近醫療院所就醫。,X
接種日本腦炎疫苗後有副作用該怎麼辦？,一般為注射部位疼痛、紅、腫；少數於接種後 3-7 天可能出現輕微或中度全身無力、肌痛、易怒、食慾不振、發燒、頭痛等症狀，會在數天內恢復<br />至於嚴重過敏、昏睡或痙攣等症狀則極為罕見<br />請儘速至附近醫療院所就醫。,X
疑似感染日本腦炎了怎麼辦？,若出現疑似症狀時，請儘速至附近醫療院所就醫。,X
罹患日本腦炎要注意什麼？,好問題！請配合醫護人員指示進行治療。,X
罹患日本腦炎有需要隔離？,日本腦炎患者不需要特別隔離喔！,X
疑似罹患日本腦炎要去哪裡就醫？,若出現疑似症狀時，請儘速至附近醫療院所就醫。,X
日本腦炎要怎麼治療？,這問題非常好！目前沒有特效藥物可治療日本腦炎，是採取支持性療法。,X
什麼是麻疹？,"麻疹的初期症狀與感冒很像，前驅症狀包括發燒、鼻炎、結膜炎（畏光、流眼淚、眼睛發紅）、咳嗽等。在前驅症狀3到4天後會出現紅疹。臨床上少數個案也可能沒有出疹或出疹型態不典型。
出現疑似麻疹症狀時，應儘速戴口罩就醫，避免搭乘大眾運輸工具。若已被衛生單位通知是麻疹病例的接觸者，應落實自主健康管理，出現上述症狀時，應進行自我隔離並電話通知衛生機關，由衛生機關通知醫院預先規劃動線，且全程戴口罩並避免搭乘大眾運輸工具，以免傳染給其他候診的病人及家屬。",X
麻疹會有什麼症狀？,"麻疹的初期症狀與感冒很像，前驅症狀包括發燒、鼻炎、結膜炎（畏光、流眼淚、眼睛發紅）、咳嗽等。在前驅症狀3到4天後會出現紅疹。臨床上少數個案也可能沒有出疹或出疹型態不典型。
出現疑似麻疹症狀時，應儘速戴口罩就醫，避免搭乘大眾運輸工具。若已被衛生單位通知是麻疹病例的接觸者，應落實自主健康管理，出現上述症狀時，應進行自我隔離並電話通知衛生機關，由衛生機關通知醫院預先規劃動線，且全程戴口罩並避免搭乘大眾運輸工具，以免傳染給其他候診的病人及家屬。",X
罹患麻疹的嚴重性？,約5-10％的患者因細菌或病毒重覆感染而產生併發症，併發症包括中耳炎、肺炎與腦炎<br />那1歲以下的幼兒、免疫低下患者及懷孕婦女感染後容易有嚴重併發症，要特別警覺！<br />,X
麻疹有什麼併發症？,,X
麻疹有哪些高風險族群？,,X
麻疹傳染途徑為何？,這問題非常好！麻疹病毒可經由空氣、飛沫傳播或是直接與病人的鼻腔或咽喉分泌物接觸而感染<br />那在出疹的前後四天內，是有傳染力的<br />,X
麻疹潛伏期和可傳染期,潛伏期大概是從感染到出疹約7～18天，通常為14天<br />發疹的前後各4天是有傳染力的，要小心避免傳染給身邊的人<br />,X
