請問醫院儲備的外科口罩、N95口罩及防護衣應檢附哪些文件或報告?,"1. 外科口罩應符合CNS 14774「外科手術面(口)罩」之性能規格，並領有醫療器材第二等級許可證。107年起新採購之口罩應提出各廠牌產品符合國家標準CNS14774之5項檢測報告，其報告日期為採購日期前一年內。
2. N95等級（含）以上口罩應符合CNS14755「拋棄式防塵口罩D2等級」或美國NIOSH認證N95等級或歐規EN149：2001認證FFP2等級以上之性能規格要求，並領有醫療器材許可證。
3. 107年起新採購之連身型防護衣及隔離衣應領有醫療器材許可證。",
有關登革熱化學防治，若依衛生所通知需配合噴藥，可請公假之時數?,依據傳染病防治法第38條第2項規定，如經主管機關通知且親自到場配合防疫工作，並確實有向工作單位請假需求之民眾，其所屬工作單位應給予公假，而通知民眾配合噴藥之主管機關，應依防疫工作實際需要訂定給予公假時數之原則，並於通知民眾配合實施緊急防治工作時對民眾妥為說明，給予公假時數，原則上每次以一日為限。,登革熱
如果感染登革熱會被強制隔離或限制出境嗎?,登革熱是屬於第二類法定傳染病，依傳播途徑屬於蚊媒傳染病，並不會直接人傳給人。傳染病防治法中，並無強制患者應在家隔離及不得外出的規定，但為有效防止疫情蔓延，呼籲患者於生病期間儘量勿外出、做好防蚊措施、睡覺時掛蚊帳，如因必要的活動而須跨國或跨縣市活動時，請穿淺色長袖衣褲、使用政府主管機關核可之防蚊藥劑，注意避免遭蚊子叮咬。,登革熱
市面上防蚊液種類、成分眾多，該如何挑選有效的防蚊液?,政府主管機關核可的防蚊藥劑，依照所含安全有效化學成分的不同，分為二類，一類是含有DEET（待乙妥/敵避）的防蚊藥劑，另一類含有picaridin（派卡瑞丁），這兩類防蚊藥劑皆可有效達到防蚊效果，其中環保署核准含有DEET的「環境衛生用藥」，可噴灑於居家環境如紗窗、紗門上，或於戶外登山、露營時，噴灑於帳篷，避免蚊蟲跟隨進入，達到防蚊效果，但應避免噴灑於皮膚、衣物上。無論使用哪一種防蚊藥劑，都須留意說明書上的說明及注意事項，是否有加註說明「得使用於人體裸露之皮膚」或「本產品不可噴灑於皮膚或衣物上」，並依照指示說明使用。,登革熱
「家犬寵物即使注射狂犬病疫苗，仍無法進入國家公園及森林遊樂區嗎?」,本項涉及動物狂犬病防治與國家森林遊樂區管理業務，分屬行政院農業委員會動植物防疫檢疫局及行政院農業委員會林務局業務權管範疇，建請洽詢前述機關，提供相關諮詢電話供參（行政院農業委員會動植物防疫檢疫局諮詢專線(02)2343-1401，行政院農業委員會林務局諮詢專線(02)2351-5441）,狂犬病
腸病毒現在有沒有統一的停課（托）標準？,為因應防疫實務的需要，同時考量腸病毒每年均有流行，過度停課將對於社會成本造成嚴重耗損，本部疾病管制署訂有「教托育機構因應腸病毒疫情之停課建議」，主要是針對幼兒園、托嬰中心等「5歲以下腸病毒重症高風險族群」聚集的學前教托育機構，當其具有「重症群聚風險」時，方建議採取停課措施。但上述停課建議並非強制性，地方政府可依傳染病防治法第37條第1項第6款所賦予之權責，衡酌其轄內的社會型態、托育資源及防疫需求，訂定符合轄內需求的停課標準，因此目前各縣市的停課（托）標準並不完全一致，如有需要，可直接洽詢所在縣市之衛生局、教育局或社會局瞭解相關規定。,腸病毒
要預防腸病毒感染，家裡或學校、幼兒園等環境，應該如何使用漂白水進行消毒？,"1.? 不論是家裡或學校、幼兒園等環境消毒，建議使用500ppm濃度的漂白水消毒。
2.? 泡製方法：市售家用含氯漂白水（濃度約5～6%）5湯匙（一般湯匙，容量約15～20cc）加入10公升的自來水攪拌均勻即可。至於10公升自來水估算方式，可以用1，250cc容量大寶特瓶，連續使用8瓶，就等於10公升左右。
3.? 針對常接觸物體表面（門把、課桌椅、餐桌、嬰兒床柵欄及樓梯扶把等）及玩具、遊樂設施等做重點性消毒即可。其中擦拭消毒的接觸時間建議超過10 分鐘，之後可再以清水擦拭，以降低異味；浸泡消毒的接觸時間建議超過30 分鐘。",腸病毒
麻疹的症狀為何?如出現疑似麻疹症狀，該怎麼辦？,"麻疹的初期症狀與感冒很像，前驅症狀包括發燒、鼻炎、結膜炎（畏光、流眼淚、眼睛發紅）、咳嗽等。在前驅症狀3到4天後會出現紅疹。臨床上少數個案也可能沒有出疹或出疹型態不典型。
出現疑似麻疹症狀時，應儘速戴口罩就醫，避免搭乘大眾運輸工具。若已被衛生單位通知是麻疹病例的接觸者，應落實自主健康管理，出現上述症狀時，應進行自我隔離並電話通知衛生機關，由衛生機關通知醫院預先規劃動線，且全程戴口罩並避免搭乘大眾運輸工具，以免傳染給其他候診的病人及家屬。",麻疹
公務人員及勞工感染水痘是否可請公假？,依據公務人員請假規則第4條第10項，「公務人員罹患『法定傳染病』且經各級衛生主管機關認定應強制隔離者，得請公假」，並非只要罹患傳染病即可請公假。再者，自103年元月起，「水痘」已非法定傳染病，自然不適用於前述請假規定。勞工罹患傳染病，仍應依照勞工相關法令辦理請假事宜。,水痘
外國籍愛滋感染者是否可來台工作?,"1.? 自104年2月4日起，「人類免疫缺乏病毒傳染防治及感染者權益保障條例」已取消外國籍愛滋病毒(HIV)感染者之入境、停留及居留限制，也取消此項健檢項目，因此雇主不會知悉僱用勞工是否感染HIV，且前項條例亦有保障感染者就業權益之相關規定。
2.? 外籍人士來台可至愛滋病指定醫事機構就醫（醫事機構名單可至本部疾病管制署全球資訊網專業版/傳染病介紹/第三類法定傳染病/人類免疫缺乏病毒感染/治療照護/指定醫事機構(醫院，藥局)/愛滋病指定醫事機構名單下查詢；<a target=""_blank"" href=""https://bit.ly/2CwdFIg"">https://bit.ly/2CwdFIg</a>）
3.? 目前我國不補助外籍人士治療愛滋之費用，每年治療費用約需新臺幣30萬元（包含藥費及自費醫療診察費等）。然若外籍感染者於我國就醫並確診通報，自費服藥2年後，仍具健保身分者，其醫療費用可由健保以慢性病照護模式給付。
",愛滋病
之前聽聞政府打算開放男性間性行為者與吸食毒品者可以捐血，是真的嗎?,男性間性行為者與曾吸食毒品者捐血限制之修正，經107年3月12日至5月11日預告後，因各界所提之意見相當分歧，故捐血之規定並未改變，仍為永不得捐血。,愛滋病
有人在網路上造謠某人為愛滋感染者或發表歧視言論，是否可以「傳染病防治法」或「人類免疫缺乏病毒傳染防治及感染者權益保障條例」裁處?,"1.? 「傳染病防治法」及「人類免疫缺乏病毒傳染防治及感染者權益保障條例」係針對散布「不實的流行疫情」或洩漏傳染病人或感染者隱私進行規範，若只是聲稱某暱稱為感染者之情形，恐難以前開法規之行政罰論處。
2.? 倘若民眾認為網友散布他人為愛滋感染者訊息之行為或發表歧視言論，已經構成對個人名譽之妨害，或有其他權益受到不法侵害，可依刑法或民法相關規定向警察局或地方法院提出告訴。
3.? 本部疾病管制署亦將針對不實言論逕行舉發，並於官網澄清專區針對各式謠言加強澄清，主動監測網路社群媒體之相關言論，如有違反傳染病防治法之虞，將立即進行處理。",愛滋病
之前聽聞民間團體召開記者會提到現行台灣血液基金會每年仍會檢出帶有愛滋病毒的血袋，若我未來因手術需輸血，會不會被感染到愛滋?,台灣血液基金會自102年2月全面採用最新式的核酸擴大檢驗法，將可檢測到愛滋病毒的空窗期縮短到11天，大幅提升血品安全，且自該方法學引進後至今未有因輸血感染愛滋的案例發生，至於每年仍有檢出帶有病毒的血袋，亦說明現行的捐血限制仍無法針對特定高風險對象進行區隔，需靠科學檢驗技術嚴格把關。,愛滋病
感染HIV外國人只要在臺灣服藥滿2年就可以由健保給付？,"1.? 外籍人士受聘在台工作，或因就學等因素申請在台居留，並合法居留六個月以上，才能享有健保；而自106年2月4日起，外籍人士愛滋感染者確診後應自費在國內開始服藥2年後，具健保身分者，其醫療費用由健保以慢性病照護模式給付。
2.? 事實上，外籍感染者來台免費治療愛滋，必須通過5道關卡（包括：(1)受聘在台工作，或獲得合法居留身分，(2)取得居留證明文件需居留滿6個月，(3)愛滋感染被通報列管，(4)開始治療的前2年自付藥費(一年約20萬元)，(5)在台有就醫治療紀錄），才能獲得健保給付。
3.? 依「全民健康保險法」第1條規定，全民健保為強制性之社會保險，於保險對象在保險有效期間，發生疾病、傷害、生育事故時，依健保法規定給付。外籍人士除非是受聘來台工作，否則需領有居留證明文件且在台居留滿六個月，才能享有健保。
4.? 因此，若申請居留原因不存在，自然不能參加全民健保。",愛滋病
政府對於刺青、紋身、紋眉等行業如何輔導與管理？,刺青、紋身、紋眉等行業係屬各縣市政府管理權責，由各縣市政府因地制宜自行訂定規範，並對其轄管刺青、紋身、紋眉業者及從業人員辦理衛生講習，加強其器械消毒、自主管理及傳染病防治之知能。倘民眾於刺青、紋身、紋眉後產生消費爭議，可依消費者保護法第43條，得向業者、消費者保護團體或各縣市政府消費者服務中心或消保官申訴。,愛滋病
結核病怎麼傳染的? 需要住院治療嗎?,"1.? 結核病的傳染途徑主要是空氣傳染，傳染性的結核病患者經由咳嗽、打噴嚏、說話、唱歌等將包在分泌物的細菌排在空氣中，被健康的人吸入造成感染。
2.? 一般經診斷為傳染性結核病患者，為調整治療處方用藥及觀察治療效果、減少治療副作用，在一開始服藥的前兩個星期，儘量在家療養，並加入都治服藥，不要進出人口稠密的公共場合。規則服藥兩週或痰檢驗呈陰性，可恢復正常生活作息，並不一定要住院治療。",結核病
什麼是潛伏結核感染? 如何得知自己是否有潛伏結核感染？,"1.? 結核菌進入人體後在肺部會被肉芽組織包覆，當身體免疫力夠時，可控制不發病，這種平衡的狀態稱之為潛伏結核感染。
2.? 想要了解自己是否有感染結核菌，目前有2種檢驗方法，分別為丙型干擾素釋放試驗(Interferon-γ release assays， IGRAs)或皮膚結核菌素測驗(Tuberculin skin test， TST)。如果您曾接觸高傳染性結核病個案，衛生單位公衛管理人員會協助轉介您至合作醫院接受檢查和治療評估。",潛伏結核感染
結核病人可以照常工作、生活、結婚、生育嗎?,"1.? 傳染病防治法第12條規定：政府機關（構）、民間團體、事業或個人不得拒絕傳染病病人就學、工作、安養、居住或予其他不公平之待遇，除非經主管機關基於傳染病防治需要限制者。因此，罹患結核病者只要規則服藥仍可繼續上班、上課。
2.? 不過若您是診斷為傳染性結核病時，為了您及周圍民眾的健康著想，建議在一開始服藥的前兩個星期，能夠儘量在家療養，並加入都治服藥，不要到人口稠密的公共場合去。等到規則服藥兩週或痰檢驗呈陰性以後，就可以恢復原來的作息了。
3.? 此外結核病人只要規則治療，一樣可以結婚，享受性生活，如果能夠與醫師配合，規則服藥、定期回診，也可以照常的工作。但是女性患者在治療期間最好不要懷孕，因為治療過程中往往需要接受Ⅹ光檢查，會有諸多不便。所以，如果一旦發現懷孕，應儘快告知醫師避免Ⅹ光檢查，並請醫師調整結核藥物。 
4.? 結核菌經由胎盤傳染給胎兒，引起先天性結核病的機會極低；再加上目前有三種對胎兒無害的抗結核藥物可供選擇，因此即使懷孕了也不必擔心。另需注意，服用抗結核藥物會使口服避孕藥失效，請改採其他避孕方法。",結核病
